unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
66462475,2025-10-13T23:35:34.000,2025-10-13T23:40:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:40:57.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66468936,2025-10-13T23:35:30.000,,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11369,104-15 29 AVENUE,29 AVENUE,GILLMORE STREET,ERICSSON STREET,GILLMORE STREET,ERICSSON STREET,ADDRESS,EAST ELMHURST,29 AVENUE,,In Progress,,,,03 QUEENS,4016620037,QUEENS,1021544,217153,MOBILE,Unspecified,QUEENS,,,,,,,,40.76263261,-73.86537445,"
,  
(40.76263260663802, -73.8653744479618)"
66472331,2025-10-13T23:35:26.000,2025-10-14T00:57:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,83 EAST    7 STREET,EAST    7 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST    7 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-10-14T00:57:54.000,03 MANHATTAN,1004490040,MANHATTAN,988039,204227,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72723182,-73.98632957,"
,  
(40.72723182062059, -73.98632956929056)"
66466160,2025-10-13T23:35:00.000,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10029,199 EAST  100 STREET,EAST  100 STREET,LEXINGTON AVE,3 AVE,,,ADDRESS,NEW YORK,,N/A,Open,,,,11 MANHATTAN,1016280033,MANHATTAN,998734,226320,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7878604,-73.94769521,"
,  
(40.78786040467724, -73.9476952138393)"
66470568,2025-10-13T23:35:00.000,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11365,58-39 198 STREET,198 STREET,58 AVE,HORACE HARDING EXPY SR N,,,ADDRESS,FRESH MEADOWS,,,Open,,,,11 QUEENS,4057060045,QUEENS,1045690,210530,ONLINE,Unspecified,QUEENS,,,,,,,,40.74431938,-73.77827195,"
,  
(40.74431938168824, -73.77827195094406)"
66472272,2025-10-13T23:34:50.000,2025-10-14T00:32:30.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11220,242 BAY RIDGE AVENUE,BAY RIDGE AVENUE,BAY RIDGE PLACE,3 AVENUE,BAY RIDGE PLACE,3 AVENUE,ADDRESS,BROOKLYN,BAY RIDGE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T00:32:34.000,10 BROOKLYN,3058710032,BROOKLYN,976693,171025,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63609748,-74.02722786,"
,  
(40.63609747669271, -74.02722785986852)"
66466316,2025-10-13T23:34:30.000,2025-10-14T00:51:29.000,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11378,59-50 54 AVENUE,54 AVENUE,UNNAMED STREET,MAURICE AVENUE,UNNAMED STREET,MAURICE AVENUE,ADDRESS,MASPETH,54 AVENUE,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,2025-10-14T00:51:31.000,02 QUEENS,4026560064,QUEENS,1010007,204950,ONLINE,Unspecified,QUEENS,,,,,,,,40.72917959,-73.90706792,"
,  
(40.72917958962911, -73.90706792288192)"
66470880,2025-10-13T23:34:28.000,2025-10-14T00:29:19.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10016,15 EAST   31 STREET,EAST   31 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST   31 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T00:29:24.000,05 MANHATTAN,1008617501,MANHATTAN,988429,211105,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74611005,-73.98491821,"
,  
(40.74611005473971, -73.98491820576696)"
66470396,2025-10-13T23:34:23.000,,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11369,27-60 ERICSSON STREET,ERICSSON STREET,27 AVENUE,29 AVENUE,27 AVENUE,29 AVENUE,ADDRESS,EAST ELMHURST,ERICSSON STREET,,In Progress,,,,03 QUEENS,4016620036,QUEENS,1021356,217718,MOBILE,Unspecified,QUEENS,,,,,,,,40.76418418,-73.86604998,"
,  
(40.76418417528162, -73.86604997891298)"
66467267,2025-10-13T23:34:23.000,2025-10-13T23:56:43.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11694,320 BEACH  100 STREET,BEACH  100 STREET,CROSS BAY VET MEMORIAL BRIDGE ET,BEACH  100 STREET,CROSS BAY VET MEMORIAL BRIDGE ET,BEACH  100 STREET,ADDRESS,FAR ROCKAWAY,BEACH  100 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-10-13T23:56:47.000,14 QUEENS,4161550021,QUEENS,1033703,152775,PHONE,Unspecified,QUEENS,Car,,,,,,,40.58587026,-73.8219548,"
,  
(40.585870257596675, -73.82195480282432)"
66466813,2025-10-13T23:34:20.000,2025-10-13T23:40:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:40:42.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66472120,2025-10-13T23:34:15.000,2025-10-14T00:04:11.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10031,AMSTERDAM AVENUE,AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  149 STREET,AMSTERDAM AVENUE,WEST  149 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-10-14T00:04:16.000,09 MANHATTAN,,MANHATTAN,999264,240863,PHONE,Unspecified,MANHATTAN,,,,,,,,40.82777603,-73.94574875,"
,  
(40.82777602579847, -73.94574874659783)"
66462286,2025-10-13T23:34:09.000,2025-10-13T23:40:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:41:00.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66467987,2025-10-13T23:34:05.000,2025-10-13T23:59:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,663 CLASSON AVENUE,CLASSON AVENUE,DEAN STREET,BERGEN STREET,DEAN STREET,BERGEN STREET,ADDRESS,BROOKLYN,CLASSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-10-13T23:59:59.000,08 BROOKLYN,3011420002,BROOKLYN,995609,186181,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67769331,-73.95904801,"
,  
(40.67769330833614, -73.95904801242467)"
66466853,2025-10-13T23:33:55.000,2025-10-14T00:11:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11435,144-63 84 AVENUE,84 AVENUE,DANIELS STREET,SMEDLEY STREET,DANIELS STREET,SMEDLEY STREET,ADDRESS,JAMAICA,84 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T00:11:48.000,08 QUEENS,,QUEENS,1035817,199293,ONLINE,Unspecified,QUEENS,,,,,,,,40.71353971,-73.81398817,"
,  
(40.71353971300948, -73.81398817172116)"
66469791,2025-10-13T23:33:51.000,2025-10-14T00:39:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11355,41-01 147 STREET,147 STREET,41 AVENUE,BARCLAY AVENUE,41 AVENUE,BARCLAY AVENUE,ADDRESS,FLUSHING,147 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T00:39:08.000,07 QUEENS,4050520036,QUEENS,1034666,216709,ONLINE,Unspecified,QUEENS,,,,,,,,40.76134885,-73.81800951,"
,  
(40.76134885277409, -73.81800951292664)"
66468759,2025-10-13T23:33:46.000,2025-10-14T00:44:00.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10460,PROSPECT AVENUE,PROSPECT AVENUE,EAST  181 STREET,PROSPECT AVENUE,EAST  181 STREET,PROSPECT AVENUE,INTERSECTION,,,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,2025-10-14T00:44:05.000,06 BRONX,,BRONX,1015785,248203,MOBILE,Unspecified,BRONX,Car,,,,,,,40.84787864,-73.88601767,"
,  
(40.84787864437471, -73.88601767175402)"
66463081,2025-10-13T23:33:09.000,,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11369,29-23 BUTLER STREET,BUTLER STREET,29 AVENUE,31 AVENUE,29 AVENUE,31 AVENUE,ADDRESS,EAST ELMHURST,BUTLER STREET,,In Progress,,,,03 QUEENS,4016720050,QUEENS,1022162,217478,MOBILE,Unspecified,QUEENS,,,,,,,,40.76352202,-73.86314173,"
,  
(40.76352201833274, -73.86314173451835)"
66469445,2025-10-13T23:33:04.000,2025-10-14T00:28:05.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10027,18 MT MORRIS PARK WEST,MT MORRIS PARK WEST,WEST  121 STREET,WEST  122 STREET,WEST  121 STREET,WEST  122 STREET,ADDRESS,NEW YORK,MOUNT MORRIS PARK WEST,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T00:28:09.000,11 MANHATTAN,1017190001,MANHATTAN,999341,232509,ONLINE,Marcus Garvey Park,MANHATTAN,,,,,,,,40.80484651,-73.9454893,"
,  
(40.80484651053699, -73.94548930106254)"
66472329,2025-10-13T23:32:57.000,2025-10-14T00:52:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11415,84-46 127 STREET,127 STREET,KEW GARDENS ROAD,AUSTIN STREET,KEW GARDENS ROAD,AUSTIN STREET,ADDRESS,KEW GARDENS,127 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T00:53:01.000,09 QUEENS,4092480029,QUEENS,1032768,196862,PHONE,Unspecified,QUEENS,,,,,,,,40.70688445,-73.82500397,"
,  
(40.706884453870664, -73.82500397391688)"
66472496,2025-10-13T23:32:52.000,2025-10-13T23:40:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-13T23:40:50.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66469819,2025-10-13T23:32:49.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10025,926 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,07 MANHATTAN,1018770032,MANHATTAN,993665,230765,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80006758,-73.96599421,"
,  
(40.800067580469914, -73.96599421075551)"
66471247,2025-10-13T23:32:49.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10025,926 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,07 MANHATTAN,1018770032,MANHATTAN,993665,230765,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80006758,-73.96599421,"
,  
(40.800067580469914, -73.96599421075551)"
66468321,2025-10-13T23:32:49.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10025,926 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,07 MANHATTAN,1018770032,MANHATTAN,993665,230765,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80006758,-73.96599421,"
,  
(40.800067580469914, -73.96599421075551)"
66471242,2025-10-13T23:32:49.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10025,926 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,07 MANHATTAN,1018770032,MANHATTAN,993665,230765,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80006758,-73.96599421,"
,  
(40.800067580469914, -73.96599421075551)"
66469825,2025-10-13T23:32:49.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10025,926 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,07 MANHATTAN,1018770032,MANHATTAN,993665,230765,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80006758,-73.96599421,"
,  
(40.800067580469914, -73.96599421075551)"
66465467,2025-10-13T23:32:49.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10025,926 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,07 MANHATTAN,1018770032,MANHATTAN,993665,230765,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80006758,-73.96599421,"
,  
(40.800067580469914, -73.96599421075551)"
66468334,2025-10-13T23:32:49.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,10025,926 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,07 MANHATTAN,1018770032,MANHATTAN,993665,230765,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80006758,-73.96599421,"
,  
(40.800067580469914, -73.96599421075551)"
66464287,2025-10-13T23:32:49.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10025,926 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,07 MANHATTAN,1018770032,MANHATTAN,993665,230765,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80006758,-73.96599421,"
,  
(40.800067580469914, -73.96599421075551)"
66463965,2025-10-13T23:32:49.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10025,926 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-10-13T00:00:00.000,07 MANHATTAN,1018770032,MANHATTAN,993665,230765,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80006758,-73.96599421,"
,  
(40.800067580469914, -73.96599421075551)"
